"","x_names","importance","RSimportance","order","rel_imp"
"824","naLongMin",21.6571128332468,0.661968315058938,6,0.173727792694634
"825","phenoMean",-1.22379144565448,-0.0374062400422922,3,0.0286456423698851
"826","phenoRange",17.7431850890823,0.542335741039672,4,0.111883997084574
"827","ITD",-67.0529591842459,-1,1,0.182730661395334
"828","naLatMax",39.8560910274429,0.594397197563313,7,0.256185324522314
"829","naLatMin",-6.51510448890445,-0.0971635639674375,2,0.0714238897821742
"830","naLongMax",8.31589828715873,0.124019855176094,4,0.141509387998153
"831","naLongMin",30.3456412049311,0.452562296640009,6,0.137723558650195
"832","phenoMean",-0.0227494700929132,-0.00033927615379961,3,0.10657282990303
"833","phenoRange",17.0660160384342,0.254515479198177,5,0.103854347748801
"834","ITD",-19.6678447240032,-0.566876750170605,1,0.259197445799981
"835","naLatMax",12.8598784246888,0.37065403918304,5,0.118083641004805
"836","naLatMin",-1.85507816125151,-0.0534680181849977,3,0.0591929306628484
"837","naLongMax",15.9621643664961,0.460069722368979,6,0.212859163529437
"838","naLongMin",34.6950985696345,1,7,0.0964629371868229
"839","phenoMean",-2.8748773775586,-0.0828611964248668,2,0.0992536329771209
"840","phenoRange",9.05749900700806,0.261059901266148,4,0.154950248838985
"841","ITD",-9.16602516413512,-0.288004162103619,3,0.155685358153052
"842","naLatMax",4.74354853678933,0.14904625475843,6,0.149557256888241
"843","naLatMin",-20.2132404278026,-0.635116887479938,1,0.235627335188598
"844","naLongMax",-0.31887491158704,-0.0100193159066192,4,0.0578250286206696
"845","naLongMin",31.8260163227687,1,7,0.113748532039687
"846","phenoMean",-9.63782293177941,-0.302828441801696,2,0.125559985386488
"847","phenoRange",0.938446076385343,0.0294867590988435,5,0.161996503723265
"848","ITD",-38.2169502758641,-1,1,0.20903289721959
"849","naLatMax",-0.680405805192731,-0.0178037703239351,4,0.113590462898116
"850","naLatMin",-3.80868895750049,-0.0996596779703237,3,0.178685488861803
"851","naLongMax",15.397537453146,0.402898120912339,7,0.075729303767648
"852","naLongMin",8.51698885659422,0.222858935501537,6,0.187780282941485
"853","phenoMean",3.28566904057999,0.0859741297215716,5,0.0907729192997629
"854","phenoRange",-4.31667729270487,-0.112951903842287,2,0.144408645011594
"855","ITD",-30.8548948140247,-1,1,0.172061561971461
"856","naLatMax",24.4330381672147,0.791869112323436,7,0.22813857759992
"857","naLatMin",-14.2406204885799,-0.461535214247661,3,0.14986284814327
"858","naLongMax",-15.8666554913532,-0.51423463236508,2,0.0914322340282814
"859","naLongMin",17.6582579737993,0.57230005418048,6,0.126167600145367
"860","phenoMean",-1.79684443968585,-0.0582353124363631,5,0.0480848891327721
"861","phenoRange",-4.74067965184254,-0.153644330353955,4,0.18425228897893
"862","ITD",8.26755767363057,0.209176233997882,4,0.133117150374848
"863","naLatMax",5.55776301124331,0.140616126556041,2,0.128537604758061
"864","naLatMin",11.865035433999,0.30019547807345,6,0.243510671954563
"865","naLongMax",-39.5243642913768,-1,1,0.103448150597951
"866","naLongMin",7.7512302624987,0.196112711778386,3,0.213110776462739
"867","phenoMean",8.34710916977072,0.211188954444281,5,0.108288981594248
"868","phenoRange",20.5424158891273,0.519740576665244,7,0.0699866642575908
"869","ITD",0.309245205293802,0.00914064808549638,4,0.19182349613243
"870","naLatMax",-2.02634678449799,-0.0598946161143425,3,0.142415442022756
"871","naLatMin",-15.8006000960486,-0.467033029276639,1,0.233982108165751
"872","naLongMax",1.19749377620085,0.0353954370365254,5,0.0929923491144638
"873","naLongMin",33.8318686379018,1,7,0.0952407751283119
"874","phenoMean",-6.32179137068735,-0.186859065881009,2,0.128985920244915
"875","phenoRange",9.60261067852081,0.283833292842803,6,0.114559909191372
"876","ITD",-9.02919306351638,-0.262307133868253,1,0.259736039814254
"877","naLatMax",34.4222169270143,1,7,0.147590309331405
