"","x_names","importance","RSimportance","order","rel_imp"
"6527","naLatMin",-58.3973238138646,-0.824288964892919,2,0.165908982637453
"3112","naLongMax",-43.640123218041,-0.824013058844089,2,0.199715408970377
"1351","phenoRange",-38.1821764514185,-0.823705062581338,3,0.195394664980797
"249","naLongMax",-43.6426632559216,-0.823287130597969,2,0.199738114117846
"1103","naLongMax",-43.6373070606001,-0.823216625800147,2,0.199754622619217
"4680","naLongMax",-43.6298806156975,-0.822844982995107,2,0.199748083260319
"6878","naLongMax",-109.539314549826,-0.821986676940967,2,0.23044208335674
"1788","naLatMin",-97.3415130145594,-0.821274940029306,2,0.178718361661377
"59","naLatMin",-97.3326755936444,-0.821139849558929,2,0.178713687120994
"1179","naLatMin",-97.3219575627041,-0.821027117907443,2,0.178717916750325
"6499","naLatMin",-97.2735098855277,-0.82071407678537,2,0.178716033521028
"2415","phenoRange",-86.6150945306999,-0.819096830342326,1,0.11513253367157
"2149","phenoRange",-37.8816227418965,-0.818809323509716,3,0.251736135799519
"6221","naLongMin",-76.0861691580378,-0.818450932664382,2,0.167573371797584
"6507","naLongMax",-53.3381365953205,-0.818275819770394,2,0.143993169043302
"4158","phenoRange",-59.4910523444462,-0.818224073874068,1,0.182166629580832
"3232","naLongMin",-80.2317404243455,-0.817801120312571,2,0.171139174681375
"2641","naLatMax",-40.6509408838642,-0.817786697515033,2,0.147425326349338
"212","naLatMax",-40.631651146808,-0.817608936120679,2,0.14740089983944
"4268","naLongMin",-46.4535693074226,-0.817504157050543,5,0.169525432609466
"3444","phenoRange",-70.9786809301755,-0.817269464176605,2,0.118851494469418
"4606","phenoRange",-72.8364198806041,-0.817117335676232,2,0.117667977963936
"1925","phenoRange",-56.2716294693248,-0.816969594348359,3,0.152279034553282
"4413","naLatMin",-97.640662045714,-0.816915469293959,2,0.179311701131508
"1578","naLatMin",-97.6401840926859,-0.816826047008605,2,0.179318541006728
"1256","naLatMin",-97.6312157107969,-0.816721995447039,2,0.179311418291723
"6282","naLatMin",-97.6303685069771,-0.816664993194163,2,0.179313638672636
"5456","naLatMin",-97.6267135555172,-0.816645642461226,2,0.179310063893165
"1907","naLatMin",-97.6261227814942,-0.816543655804171,2,0.179306051920363
"4903","naLatMin",-97.5837721282184,-0.816063292564649,2,0.179314742987404
"3759","phenoRange",-48.1077445045407,-0.815505984012749,1,0.092326809854832
"4756","naLatMin",-39.5687057602602,-0.814926062541592,2,0.0933022318381787
"6920","naLongMax",-66.0827770408533,-0.814129350507184,2,0.0695482085377838
"6374","naLongMax",-66.0855428546869,-0.813676309354934,2,0.0695475045654285
"6276","naLongMax",-52.4964328540546,-0.813412178356617,2,0.116504297635721
"3521","phenoRange",-86.2546805838195,-0.812849607095128,1,0.198512753908175
"2144","naLatMax",-37.5977045855696,-0.812672447191135,4,0.0707090899335962
"3824","naLatMax",-101.502519827046,-0.812156501041465,2,0.109381785444413
"1694","phenoRange",-74.5360496594133,-0.811652943900286,2,0.138149721054039
"2354","naLatMax",-73.2332072979551,-0.81104442482043,1,0.21246762932672
"3574","naLongMax",-65.8020005687731,-0.810648949281245,2,0.248207492105035
"2506","phenoRange",-37.7996353495945,-0.809928972062802,3,0.32663598851053
"6062","phenoRange",-63.8223665105328,-0.809904617807803,2,0.114899924216975
"3161","naLongMax",-87.1991399212051,-0.808138158708441,2,0.108702681362372
"987","phenoRange",-70.3987369469123,-0.807851965052167,2,0.0822085762327633
"2790","naLongMax",-68.145862746487,-0.807724681233693,3,0.197485937064247
"3533","naLongMin",-80.9447613277437,-0.807628449560933,2,0.201037180272978
"2156","phenoRange",-44.7665428051118,-0.807322353442913,2,0.141966830498099
"1290","naLatMax",-47.6176469747529,-0.805323271845119,1,0.089851469607134
"3362","naLatMax",-47.6197288419969,-0.805222554252689,1,0.0898587668481074
"6312","naLongMin",-82.3054558436178,-0.804780492396193,3,0.105032152695656
"6996","naLatMin",-95.6006405487011,-0.804626320152172,2,0.178278926051744
"6191","naLatMin",-95.5972853564864,-0.804602642955423,2,0.178283181344615
"1725","naLatMin",-95.5902690974444,-0.804576268343943,2,0.178272063755163
"1977","naLatMin",-95.5965554233141,-0.804562092329129,2,0.178268293814612
"5491","naLatMin",-95.600649758307,-0.80452996977869,2,0.178279558863816
"6926","naLatMin",-95.5870767113768,-0.804523193933411,2,0.17827788375027
"2537","naLatMin",-95.6006343739869,-0.804522750041167,2,0.17828080704019
"5302","naLatMin",-95.5869797944706,-0.804504143670241,2,0.178278500620613
"1914","naLatMin",-95.587583429751,-0.804384434816865,2,0.178278956818736
"6604","naLatMin",-95.5913528263341,-0.80436527904301,2,0.17827905938286
"6029","naLatMax",-90.0308656078356,-0.804306355150909,2,0.0997303556381884
"6226","naLatMin",-95.5713361083302,-0.80424436535867,2,0.178275526317531
"627","naLongMax",-42.8966066716173,-0.804001654619226,2,0.198432473548764
"1803","naLongMax",-42.8987692716225,-0.803932455491419,2,0.198434455831037
"616","phenoRange",-35.2162128563937,-0.803916499966071,4,0.305573412303098
"5352","naLongMax",-91.4128174959206,-0.803575614062428,2,0.19168984922088
"6990","naLongMax",-104.887338318326,-0.803411657194956,2,0.136045582797003
"1108","naLatMax",-80.1180452251366,-0.801931775690881,1,0.211884418469104
"4204","naLongMax",-96.5069067617225,-0.80153905891774,2,0.13252900061688
"3985","naLatMax",-80.0855182258516,-0.801507353391246,1,0.211881834951321
"4589","naLongMax",-48.1139361184689,-0.801470011930673,3,0.237917237284123
"401","naLatMax",-79.9934231106747,-0.800527199787436,1,0.211939855900605
"5906","naLongMin",-77.4819776569425,-0.800383308692279,3,0.126405922353948
"1802","naLatMin",-42.7004743989981,-0.800216365576324,3,0.174102389550279
"626","naLatMin",-42.6924306485565,-0.800174828370913,3,0.174091926112195
"2282","phenoRange",-59.2335605982402,-0.799626863429959,3,0.131798669332027
"6095","naLongMin",-106.466884223561,-0.799368696993744,2,0.225465237477525
"1295","phenoRange",-47.2461048787978,-0.799039645598291,2,0.0908456940382818
"3367","phenoRange",-47.2512756611926,-0.7989922203431,2,0.0908442165927471
"1221","naLatMin",-97.569100967556,-0.798039292206689,2,0.181322632548782
"3241","phenoRange",-90.6151375906813,-0.797956519844621,1,0.121968858774643
"205","naLatMax",-54.17559117969,-0.797247355197795,3,0.182776840010615
"2005","naLatMin",-38.7510618815399,-0.797145964516771,2,0.135513337776231
"3784","naLongMax",-52.8163762969671,-0.795983666151974,3,0.0879928428171017
"3812","naLongMax",-77.3130782898374,-0.795915732486201,2,0.1949727129511
"3217","naLongMax",-56.1580779729943,-0.795762498869495,3,0.0903881122957303
"91","phenoRange",-59.7348405102998,-0.795677641638132,1,0.0969559401116851
"702","naLatMax",-37.4105317404958,-0.795619218346406,4,0.0611927847898619
"37","naLatMax",-37.4120227592143,-0.795545834021978,4,0.0611637093066199
"6454","phenoRange",-51.3753636733827,-0.793611610473314,2,0.230678903878869
"1678","naLongMin",-67.2902037934539,-0.793239136243337,2,0.145457294834065
"4440","naLatMax",-56.3770321494305,-0.792890564266002,2,0.260541100363144
"49","phenoRange",-76.7305669295116,-0.792853539684302,2,0.120417692757202
"2704","naLatMax",-64.3933576295831,-0.792774894850515,2,0.20753999302835
"2417","naLatMax",-38.7119142533994,-0.792427571160867,4,0.0605166130405797
"3432","naLatMax",-38.1177064722975,-0.79202052565562,4,0.0591534393124607
"2401","phenoRange",-74.2278498660434,-0.791950841171591,2,0.163189387826861
"350","phenoRange",-90.5061014241935,-0.791506066263154,1,0.134709420113968
"4580","naLatMax",-71.5166480303037,-0.791501806879612,1,0.213126096438412
"5525","naLatMax",-39.1822907272923,-0.78957871866169,4,0.0587134423245455
"6610","naLatMax",-39.2036452064406,-0.789573211199237,4,0.0587490813338062
"3266","naLongMax",-40.0096532073719,-0.789181178474818,2,0.231244887031939
"3416","phenoRange",-94.7349294326265,-0.789007187165276,1,0.183417801806925
"5061","phenoRange",-94.7052727298839,-0.788758587296604,1,0.183410128039105
"6842","naLatMin",-82.6806844526678,-0.787177760314448,2,0.170973403388373
"1068","naLongMax",-71.4826386874478,-0.786955971006549,2,0.145812426800999
"6965","phenoRange",-90.5732875470659,-0.786938310642278,1,0.122289224016835
"5345","naLongMax",-77.2886405050397,-0.786798230259215,1,0.154375276360281
"5624","naLatMin",-82.7151663946586,-0.786796200000853,2,0.170955384769863
"2257","naLatMin",-82.7037101252085,-0.786667982228375,2,0.170945744003626
"4812","naLatMin",-82.6575079809368,-0.786421262196286,2,0.170914675756718
"1244","naLongMin",-59.7431754853819,-0.786194056973736,3,0.0933090809077934
"5367","naLongMin",-59.7526906489767,-0.786191704008741,3,0.0932912743180921
"1993","naLongMin",-59.7360915433199,-0.786164490674985,3,0.0932989934518433
"3134","naLongMin",-59.6626734264117,-0.785770964873425,3,0.093299012772249
"6690","naLongMin",-59.6560378486772,-0.785696647086973,3,0.0933011078291092
"6472","naLongMax",-98.2316711233093,-0.785536133638448,2,0.258828171504238
"4492","naLongMin",-59.649890487418,-0.785366308281373,3,0.0932932992788473
"4867","naLatMax",-68.8413554539425,-0.785196315409156,4,0.16738208262934
"2846","naLongMax",-90.5549016171239,-0.785127719946182,2,0.258437102844775
"6830","naLongMin",-86.096409519403,-0.784992935430549,2,0.164495180188362
"3176","naLongMin",-86.1049265048328,-0.784969500128321,2,0.164525285633259
"6349","phenoRange",-59.6780736300717,-0.784683802813342,3,0.131102454517849
"4739","phenoRange",-95.0078691570879,-0.783607688576204,1,0.161553774098206
"3111","naLatMin",-41.481371618196,-0.783251498658175,3,0.172580064250033
"1025","naLatMin",-95.5338087044048,-0.782936455847601,2,0.181031995261902
"6478","naLatMin",-95.5272730646654,-0.782874263486816,2,0.18102997451102
"4231","naLatMin",-41.4260418697409,-0.782865855147075,3,0.172578764714426
"4077","naLatMin",-95.5115506599654,-0.782789703156377,2,0.181025067365756
"4966","naLatMin",-41.4396006187012,-0.782761440305624,3,0.172557938347091
"1102","naLatMin",-41.4924144725225,-0.782753284728048,3,0.172642025897847
"4147","naLatMin",-95.5155626968596,-0.782752027417664,2,0.181031441864634
"4679","naLatMin",-41.503180541101,-0.782736129566628,3,0.17263878149064
"248","naLatMin",-41.4867712728196,-0.782617794855577,3,0.172631383958349
"4235","phenoRange",-41.399865078421,-0.782371168346291,4,0.104403154709581
"4970","phenoRange",-41.4161400813192,-0.782318289219288,4,0.104368158768909
"3115","phenoRange",-41.4137418430387,-0.781974512852754,4,0.104405707145612
"997","naLatMin",-86.3775026775166,-0.781925679467156,2,0.180306985409264
"252","phenoRange",-41.4367497308563,-0.781674174813199,4,0.104453156716802
"1106","phenoRange",-41.4311272199088,-0.781597102353387,4,0.104469582207513
"5005","phenoRange",-98.6229770780062,-0.781326695544855,1,0.182965694559746
"4683","phenoRange",-41.4275346810396,-0.781309473899515,4,0.10446497489669
"6169","naLatMax",-87.5907094238498,-0.781055608298539,3,0.0784244694735443
"2489","naLongMax",-18.5289772089931,-0.780808604738797,1,0.115690860349708
"4134","naLongMax",-20.0610116311216,-0.780572756950481,1,0.111892663166241
"4431","phenoRange",-78.9643724921798,-0.780383966265411,2,0.100838538920476
"2368","naLatMax",-92.1815436477193,-0.780257711377886,2,0.114405995001586
"6699","phenoRange",-100.328206122155,-0.78024594480253,1,0.189490810955633
"3127","naLongMin",-82.7952893687541,-0.77984396875806,2,0.165132214674449
"2032","naLatMax",-92.1912584329676,-0.779832383219432,2,0.114461618786359
"3476","naLongMax",-67.8550390669961,-0.779470535108062,2,0.151232631126013
"3236","naLatMax",-88.5080644673687,-0.779401642798233,2,0.117063898373122
"6752","naLongMax",-68.6381242064703,-0.778683105012983,3,0.089027398941414
"3465","phenoRange",-73.8810571997658,-0.778392471114139,1,0.0981953139476631
"1859","naLongMax",-68.4077709278743,-0.777968435856406,2,0.151376464228643
"668","naLatMin",-33.2195491275987,-0.777876646775922,2,0.112084584018567
"889","phenoRange",-39.0167724284203,-0.777670843380766,3,0.0834364906561156
"3754","naLatMax",-45.7909298417575,-0.776232136510506,2,0.0866524538009043
"2235","naLatMax",-70.1581165323778,-0.774507495489339,4,0.224138473712449
"1939","phenoRange",-65.9571892092517,-0.774192292518779,1,0.102072264850158
"952","phenoRange",-58.5457763690671,-0.774091923367161,2,0.112768286171939
"5777","naLatMax",-49.5700113627265,-0.772841416984555,3,0.0932902201718272
"560","phenoRange",-84.5036614602389,-0.772278592690697,2,0.179131900796797
"4133","naLatMin",-19.8453328512859,-0.772180708588828,2,0.106876854527383
"5740","phenoRange",-60.3857030546389,-0.772094010547553,2,0.171565497605311
"3756","naLongMax",-45.5244103804611,-0.771714190018075,3,0.182063683532505
"1201","naLongMax",-71.1473033190165,-0.771629036497693,2,0.149901284833651
"977","naLongMax",-74.477211098728,-0.7714643814415,2,0.156005842812794
"1276","naLatMax",-77.3781734120034,-0.771436339268215,1,0.211963275295955
"4237","naLatMax",-77.373260532338,-0.771363344148614,1,0.211954689680222
"630","phenoRange",-41.058918721889,-0.769558273967559,4,0.106252502951384
"18","naLongMax",-40.5055138917686,-0.769534553930394,2,0.0932267590157413
"1806","phenoRange",-41.062021934832,-0.769511402821265,4,0.10624943535551
"6703","naLongMax",-40.4991400871368,-0.769441753672399,2,0.0932292859891037
"6580","phenoRange",-85.5963591444608,-0.76913536879979,2,0.158119905387213
"1607","naLongMax",-55.1252095324142,-0.768912964873167,2,0.136626559999886
"6787","naLongMax",-67.0600458671777,-0.768541025368019,2,0.107320374171744
"6960","naLatMax",-88.4233858351327,-0.768259072347472,2,0.116464437594323
"5642","phenoRange",-67.02068840269,-0.767878379363297,2,0.138222288815064
"6594","phenoRange",-67.0357580409795,-0.767874653746881,2,0.138221105351053
"3343","naLongMax",-75.9483033226309,-0.767839316921327,2,0.149026770589929
"4666","naLongMax",-75.9391187779424,-0.767746191219527,2,0.149062000552877
"101","naLatMin",-30.2509392798826,-0.766413231295897,2,0.136636455653127
"2585","naLatMax",-51.3520000106529,-0.765909588592607,1,0.0899424550940031
"4230","naLatMax",-40.526582290399,-0.765867943665069,5,0.0552743333659316
"1101","naLatMax",-40.5941547011082,-0.765807638263459,5,0.0551758133304544
"247","naLatMax",-40.5941650028616,-0.765779426160289,5,0.0552080066925583
"4678","naLatMax",-40.6020541949676,-0.765741187510935,5,0.0551836672417681
"4965","naLatMax",-40.5364580066418,-0.76570178718971,5,0.0553301600420709
"1540","phenoRange",-72.2834171431501,-0.765698220959696,2,0.0896772527895492
"3110","naLatMax",-40.5468386527314,-0.765605641802649,5,0.0553075338900861
"2296","phenoRange",-53.6771828590812,-0.765307144246682,2,0.0936603840247996
"5250","phenoRange",-61.4301021704923,-0.764747188852112,2,0.137677652829896
"5152","phenoRange",-47.1174158123153,-0.76417363443548,2,0.193762590689382
"3826","naLongMax",-95.2288752372258,-0.761958917301393,3,0.121242605712898
"291","naLongMax",-57.0049562975631,-0.761366371381603,3,0.195213574388365
"4893","phenoRange",-63.1699174174527,-0.761077935285854,4,0.0695811548113857
"5425","phenoRange",-19.165359023091,-0.761025245126549,2,0.15309975487653
"130","naLongMax",-65.0758384734891,-0.760983804696491,3,0.112495287892149
"625","naLatMax",-40.5919274794425,-0.760805559924372,5,0.0549610176456148
"1801","naLatMax",-40.5953305629569,-0.760765502952376,5,0.0549486727377877
"3549","phenoRange",-76.461933102533,-0.760432937350172,2,0.12385357388122
"5607","phenoRange",-76.4610207184643,-0.760365613909776,2,0.123848949148766
"1893","naLatMin",-84.716007467142,-0.759572244131259,2,0.16905147802624
"1831","naLongMax",-77.7747847610782,-0.759521371716096,2,0.133698255903496
"459","naLongMax",-93.4585072113372,-0.759015956512437,1,0.147514055179843
"4064","naLongMax",-41.0508328814075,-0.758682951227035,2,0.0944294145703147
"6647","naLongMax",-47.6529112075172,-0.758564650825585,3,0.234906946678125
"4476","naLatMin",-84.6222971778246,-0.758515091370818,2,0.16903724313593
"6765","naLatMin",-91.5762666852925,-0.758408976974434,2,0.130219823262267
"338","naLatMax",-76.3460386204758,-0.757689198222632,1,0.212312820462359
"3180","naLatMax",-76.3353768535232,-0.757664839983594,1,0.212337535210099
"6730","naLatMin",-37.1073339610774,-0.756026510635336,2,0.137827338256316
"4763","naLatMin",-37.1146623507237,-0.755998201069994,2,0.137807287996004
"3805","naLongMax",-49.7983450481657,-0.755993277092535,2,0.179684538082846
"3841","naLongMin",-59.7626761656374,-0.755587432054664,3,0.0937487434403524
"6893","naLongMin",-59.7535856677927,-0.755421739679937,3,0.0937490419491629
"3358","naLongMin",-59.7471074724843,-0.755405687248738,3,0.0937617803975624
"6634","naLongMin",-59.740486140037,-0.755381975760113,3,0.0937625485008494
"4485","naLongMin",-59.7394492309656,-0.755194616930028,3,0.0937513502423715
"4352","naLongMin",-59.7382395275866,-0.755181378432682,3,0.0937622770985325
"6030","naLatMin",-84.5018006539308,-0.75491149428354,3,0.156354804055763
"462","phenoRange",-92.9033685456675,-0.754507441259058,2,0.144587958847174
"2508","naLatMax",-50.7703899071746,-0.753473663811283,2,0.188650176110233
"2627","naLatMax",-90.7665614230259,-0.753119645452317,2,0.117569890017692
"6848","naLatMax",-50.2608124539313,-0.752653081468333,1,0.0880624656091343
"5910","naLatMax",-50.2448012651886,-0.752540883321502,1,0.0880672001239417
"2459","naLatMax",-50.2418346986752,-0.752466319677687,1,0.0880513398604884
"5707","naLatMax",-50.2234542447283,-0.752293354578533,1,0.088006018842778
"5173","phenoRange",-38.6802120482935,-0.751931291167271,3,0.0843628601286862
"1064","phenoRange",-38.67326109582,-0.751893380252529,3,0.0843061911757613
"6251","phenoRange",-38.6808545035262,-0.751828256656734,3,0.0843063778240593
"6006","phenoRange",-38.6770732963738,-0.751760694613915,3,0.0843132405474452
"2292","naLatMin",-52.7219382158618,-0.751687659932865,3,0.229195864458947
"2359","phenoRange",-67.8613915597833,-0.751552544478756,2,0.1136014537901
"455","phenoRange",-34.5877743850223,-0.751431399255617,3,0.0882246533098406
"5197","naLatMin",-84.6190301312663,-0.751339314233848,2,0.16882066569468
"10","naLatMin",-84.6205876562477,-0.751205535968464,2,0.168819839638154
"5789","phenoRange",-34.5869964239279,-0.751198869890116,3,0.0882281181585545
"5358","naLatMin",-84.6225243775704,-0.751187074987602,2,0.168810699015988
"6436","naLatMin",-84.6333127137698,-0.75115563221317,2,0.168823853897995
"1361","naLatMin",-84.6303936313326,-0.751150603419434,2,0.168806649047965
"6359","naLatMin",-84.6250175219644,-0.751083057637905,2,0.168820384804612
"1005","naLongMax",-56.4770648978522,-0.750849598940262,1,0.10189129138696
"1477","phenoRange",-91.8192384672571,-0.75069355494542,1,0.162607607156475
"1946","phenoRange",-91.7884956498356,-0.75066671074223,1,0.162611556883802
"6037","naLatMin",-84.6020903862503,-0.7506258409014,2,0.168816136095202
"5896","naLatMax",-58.4270175036075,-0.750395184125252,2,0.115700105907242
"2116","naLatMax",-60.9453377684237,-0.750168494380351,2,0.11514984125262
"4711","phenoRange",-96.6540900324375,-0.750144331044079,1,0.186112670629206
"836","naLatMin",-83.2779565714653,-0.749966131207416,2,0.170769191167259
"409","naLatMin",-83.2754297421169,-0.749945251673026,2,0.170765794368154
"5036","naLatMin",-83.2646294516741,-0.749869469873172,2,0.170765237988402
"6177","naLatMin",-83.2622847369003,-0.74985784647101,2,0.170788368215093
"1512","phenoRange",-57.7127672583987,-0.749735689473321,2,0.115006000086612
"5327","phenoRange",-74.3175717809124,-0.74905325523295,2,0.124762997081109
"3717","phenoRange",-74.3369953038185,-0.7490009644107,2,0.124787235667933
"1463","phenoRange",-70.8318695457082,-0.748272596606875,1,0.0956405838617916
"5187","phenoRange",-93.6048433035758,-0.747563018849316,1,0.17471678830522
"4025","phenoRange",-72.9821711146783,-0.747264223314608,2,0.129794386677532
"5670","phenoRange",-96.1843736638306,-0.746963185510578,1,0.180913600137867
"1216","naLongMin",-64.9035751460074,-0.746490611574735,2,0.150002997157447
"425","naLongMin",-64.935899342203,-0.745839082653836,2,0.149998901607536
"5094","naLongMin",-78.171737194402,-0.745808711945103,3,0.238039764436003
"504","phenoRange",-70.6808576500111,-0.74574799986072,2,0.109527587446078
"102","naLongMax",-29.4270739981079,-0.745540449564542,3,0.0574742763842931
"6795","naLongMin",-53.0316167248979,-0.745396126551466,3,0.0873578116364581
"4977","phenoRange",-72.4838957922584,-0.745277351048915,2,0.18211081779247
"6505","naLatMax",-48.46488245317,-0.743513814896239,3,0.091844930080793
"1491","phenoRange",-71.5500176133197,-0.741921458996622,1,0.0966018092683213
"5889","naLatMax",-75.395693732584,-0.74181359553241,2,0.186365721693952
"1771","phenoRange",-70.0913430438763,-0.741669982652188,2,0.10938744353684
"833","phenoRange",-70.0831569943787,-0.741646608489259,2,0.109387897986189
"5903","naLatMax",-71.7810000237466,-0.741492615929622,4,0.226129664428779
"3234","phenoRange",-72.7398056956467,-0.741435923919806,3,0.144255405220597
"4795","phenoRange",-70.0700363064315,-0.741311686391746,2,0.109358874061126
"3031","phenoRange",-62.8715042474203,-0.740762460901767,1,0.105904813247612
"4585","phenoRange",-66.8994346675257,-0.740401359360889,2,0.1135303466273
"382","naLongMax",-85.3130200721721,-0.739877097220042,2,0.144029547111605
"5758","naLongMax",-81.7528760015868,-0.739531444638307,2,0.193654105292694
"4442","naLongMax",-52.5427961271344,-0.738965597886265,3,0.0807862668517037
"5128","naLongMax",-69.1301106697912,-0.738927547814476,2,0.13924128910954
"1999","naLongMax",-69.6602565107178,-0.738801434313748,2,0.106049606059977
"4547","naLongMax",-85.6839300073515,-0.738415754698308,2,0.143691528250028
"6577","naLongMax",-82.1128944785979,-0.737834319231108,3,0.123237810205314
"2566","naLongMax",-53.0031987156689,-0.737717906678711,2,0.261412712058035
"4690","phenoRange",-84.2137411338805,-0.737021791128299,1,0.0909042440747454
"1292","naLongMax",-43.5660796413473,-0.736802005710971,3,0.181357508466137
"5773","naLongMin",-65.2913548745013,-0.736746474842475,3,0.104229663843458
"3364","naLongMax",-43.5635619121488,-0.736635076433053,3,0.181361259860471
"2530","naLatMin",-52.9793220671743,-0.736370385444884,2,0.220082570508917
"5107","naLongMax",-57.2121710088136,-0.736133393220469,2,0.194640815421096
"2944","naLongMax",-69.5944786060523,-0.734886080182263,2,0.106963264614231
"2524","naLongMax",-69.5618736571538,-0.734760671805851,2,0.106975372107319
"4753","phenoRange",-103.921208016599,-0.733976535103888,1,0.193939603959397
"1050","phenoRange",-59.9260073459356,-0.733217967289698,2,0.165178588528256
"1090","naLongMin",-61.7478420628987,-0.733185911910292,3,0.159446623450842
"6746","naLongMin",-61.7488933053154,-0.733109333328078,3,0.159402822442763
"4372","naLongMax",-27.8284672058451,-0.733051780285373,4,0.210285428954664
"942","naLongMax",-66.7363486742101,-0.732534211931149,2,0.256078487409947
"3483","naLongMax",-101.173514393949,-0.73226435995916,2,0.199389288345415
"1113","phenoRange",-73.122452284329,-0.731910243671871,2,0.109896020897613
"3990","phenoRange",-73.1165468491412,-0.731760888265627,2,0.109883172995291
"5189","naLatMax",-53.9700078093317,-0.731742886975398,2,0.117533750063448
"2534","phenoRange",-52.6314748169824,-0.731535585683292,3,0.127278154800872
"767","naLongMax",-55.3917466812679,-0.731217693481217,2,0.0898801222305171
"1281","phenoRange",-73.3403007431043,-0.731180003756896,2,0.112225749032537
"4242","phenoRange",-73.3403240150857,-0.731157472284308,2,0.112224975502335
"6836","naLongMax",-59.0473553821195,-0.731052738323711,2,0.123368039363421
"406","phenoRange",-73.0377341826044,-0.730918749946795,2,0.109836344371864
"4827","naLongMax",-55.3922704737347,-0.730830493890474,2,0.0898952129718716
"6762","phenoRange",-63.7522857790787,-0.730470867415189,2,0.130387756892209
"3966","naLongMax",-63.1861934168315,-0.729645400226964,2,0.0783696347740926
"1778","phenoRange",-48.5826801310752,-0.728971399627112,2,0.132688041245657
"6020","phenoRange",-70.8973041519261,-0.728627210029706,1,0.0979454971973922
"4662","phenoRange",-70.9137513358245,-0.728547774331942,1,0.0979680002944294
"5478","naLongMax",-62.4385715426532,-0.728466775890161,2,0.0810178771103071
"4302","naLongMax",-62.4231191318159,-0.728340777735245,2,0.0810044313505634
"4946","naLongMax",-62.4124238188863,-0.728241208483856,2,0.0809916018617886
"842","naLatMax",-78.4292594804474,-0.727429436951741,2,0.153460309270515
"1008","phenoRange",-54.691284642194,-0.727108060827729,2,0.108943880940145
"217","phenoRange",-36.1159096035289,-0.726741089631836,3,0.0870897921344352
"2646","phenoRange",-36.1243903734783,-0.726724775883281,3,0.0870936787926811
"5866","phenoRange",-36.1098313947035,-0.726525145558254,3,0.0869741288642107
"3801","phenoRange",-70.4435674530434,-0.72636202436144,1,0.136109236450466
"3563","phenoRange",-70.4624111839848,-0.726352578936463,1,0.136127965652019
"4875","naLatMin",-54.9325859066174,-0.726227464080836,2,0.130194920676204
"4424","phenoRange",-70.469981837427,-0.726223601956363,1,0.136114993001232
"354","naLongMax",-59.1035942740478,-0.725916032889729,2,0.124009070658629
"343","phenoRange",-73.0886496882915,-0.725361543076107,2,0.112433046000914
"3185","phenoRange",-73.0736574806247,-0.725290727368934,2,0.112426447328071
"2174","naLongMax",-34.9975279155866,-0.724987010664513,2,0.216000306113236
"1299","naLongMax",-73.0936436849373,-0.724792347158886,2,0.210152401650366
"1383","naLongMax",-59.5942814986407,-0.724664118026241,3,0.0928653356827615
"6184","naLatMin",-43.6630880870431,-0.724658785398651,4,0.265208702966522
"6906","naLongMax",-53.9071857428671,-0.724251560446103,2,0.0819690552476057
"1963","naLatMin",-85.4663474046267,-0.723756949505558,2,0.256700011470519
"676","naLongMax",-55.8907558766993,-0.723748567404037,2,0.12446801303854
"5698","phenoRange",-73.3659027665045,-0.722205589162421,1,0.132205855708087
"6748","phenoRange",-60.8278436599993,-0.722174237081073,4,0.105624935427556
"1092","phenoRange",-60.8174427117355,-0.722138470025141,4,0.105637674523249
"3097","naLatMin",-82.5572192620942,-0.720921210191811,2,0.167704641247543
"4896","naLatMin",-82.5435880148862,-0.720895503042432,2,0.167705180837096
"2982","phenoRange",-64.5189981010251,-0.72085681694409,3,0.0704550192491504
"5596","naLatMin",-82.537323155005,-0.720748857329523,2,0.167695389350858
"3538","naLatMin",-82.527972120006,-0.720738716938016,2,0.167670723726736
"6422","naLatMin",-108.354175115817,-0.720072206164526,2,0.188625803930927
"5932","naLatMin",-108.344449644454,-0.719803858738359,2,0.188579878986741
"4105","naLatMin",-108.313083380789,-0.719772191647077,2,0.188581629428229
"5281","naLatMin",-108.335601534283,-0.719769367410788,2,0.18858462988701
"756","phenoRange",-89.0020583498706,-0.719070642618596,1,0.197901917533108
"3335","naLatMin",-19.0763946126093,-0.718219449622136,2,0.10694398949282
"1173","naLongMax",-35.9948619928025,-0.717740590569478,2,0.190912468423239
"612","naLatMin",-31.4279090360539,-0.717437015063061,5,0.0785307517440616
"3798","naLongMax",-69.52674912374,-0.716908471088625,2,0.0985031514406742
"3560","naLongMax",-69.5233386533327,-0.716672272188705,2,0.0985023427353272
"546","phenoRange",-73.1754757968262,-0.716568377581298,1,0.131110217884384
"4655","phenoRange",-73.1660352330141,-0.716522963521445,1,0.131106315288608
"4421","naLongMax",-69.5119856452783,-0.716351037395076,2,0.0984910181991028
"5877","naLongMax",-65.3944298249675,-0.716308501932895,2,0.14009950067296
"6741","phenoRange",-49.0606710453095,-0.715840588158797,2,0.29062407822604
"4879","phenoRange",-54.1461856222766,-0.715830984926913,3,0.197447526570361
"1166","naLongMax",-49.5493276985913,-0.715343949569795,2,0.225999614866367
"6550","naLongMin",-39.7216398952063,-0.715216310585932,3,0.0897402845600487
"5848","naLatMin",-66.7751708013494,-0.714678295651206,2,0.158166994005151
"2061","naLatMin",-44.6461217881639,-0.714486804396288,3,0.220947277787972
"2737","phenoRange",-45.9644062974672,-0.713835761485671,3,0.0892212928887584
